cluster,avg_spam,x,y,urls,non_alphanumeric_punctuation_coefficient,email_in_name,contains_sexual_word,capital_coefficient,email_length,whitespace_coefficient,contains_currency
1,0.640625,-0.6362510302703279,-0.1655943978113271,0.0,0.009132265046480507,0.6330049775592055,0.0,0.045993351973801916,0.00027858313652221996,0.0015416419449842892,0.0
1,0.0311284046692607,-0.7030891214824813,-0.18990454732272452,0.0,0.009223127953458374,1.0,0.0,0.12088605599572713,0.0002972972285120465,0.0017225397995273494,0.0
1,0.029197080291970802,-0.7034402746352332,-0.19042001016786525,0.0,0.009170692409051705,1.0,0.0,0.16774894404243124,0.00031330819080268375,0.0017165125416111714,0.0
1,0.43333333333333335,-0.6569703130966954,-0.1727665850747963,0.0,0.009214887625854477,0.75,0.0,0.023764560039881113,0.0005046066193797372,0.00158020602226892,0.0
1,0.9016393442622951,-0.520861289098002,-0.12464888213182802,0.0,0.009039545422562176,0.0,0.0,0.028099676173276206,0.00030481397862320425,0.0014088551847582557,0.0
1,0.7631578947368421,-0.5933715519018495,-0.15028142201728342,0.0,0.009261417247320314,0.3995951417004047,0.0,0.024646340627095482,0.00042129113423572926,0.0015159253072771195,0.0
1,0.025380710659898477,-0.7030280466957071,-0.18981498609905906,0.0,0.009317466572267065,1.0,0.0,0.11237580075882792,0.0003297431677376265,0.00180983679841985,0.0
1,0.12949640287769784,-0.7023936902508517,-0.18888441733108913,0.0,0.009212897504478082,1.0,0.0,0.02743551337048853,0.00038301341020309233,0.0015768009923092217,0.0
1,0.7160493827160493,-0.6419720605755935,-0.16760344198866975,0.0,0.00921486155988469,0.6666666666666666,0.0,0.040021301534872086,0.0003557371328398986,0.0014946173933048604,0.0
1,0.7647058823529411,-0.6241988877056023,-0.16727523263211083,0.0,0.008534566858233308,0.5469081572022749,0.0,0.7723451326248848,0.0003504700081120041,0.0015803706811112117,0.0
1,1.0,-0.540067773504096,-0.13148849580822033,0.0,0.009081021160650696,0.10353992412815942,0.0,0.03422637255575738,0.00027641098621638573,0.0015745018615939412,0.0
1,0.2978723404255319,-0.6003505186155599,-0.1534026856628783,0.0,0.0092150764788769,0.43410978796617095,0.0,0.1034829245754366,0.0004256302475140045,0.001884847727763782,0.0
1,0.8333333333333334,-0.5875534895316931,-0.1523229365149813,0.0,0.008791249373082165,0.34027777777777773,0.0,0.578369295502605,0.00023911076644689733,0.002554909430209,0.0
